"Id","SalePrice"
1635,175500
1636,155000
1637,191500
1638,192500
1639,186000
1640,241000
1641,186500
1642,242000
1643,220500
1644,231500
1645,204000
1646,162500
1647,162500
1648,133000
1649,131500
1650,116000
1651,117500
1652,99000
1653,99500
1654,147500
1655,135500
1656,142000
1657,150500
1658,149000
1659,130000
1660,152500
1661,420000
1662,377000
1663,367000
1664,471000
1665,317500
1666,330000
1667,357000
1668,338500
1669,309000
1670,344000
1671,269000
1672,416500
1673,299000
1674,257500
1675,204500
1676,206000
1677,221500
1678,453000
1679,379500
1680,330500
1681,269000
1682,319000
1683,198500
1684,172500
1685,173500
1686,168000
1687,170500
1688,188500
1689,190500
1690,190000
1691,181000
1692,253500
1693,172500
1694,181500
1695,169000
1696,262000
1697,175000
1698,341500
1699,329500
1700,265500
1701,279500
1702,241500
1703,237000
1704,273500
1705,239500
1706,273000
1707,226500
1708,208000
1709,255500
1710,221000
1711,263500
1712,258000
1713,267500
1714,223500
1715,206000
1716,180500
1717,172500
1718,141000
1719,218000
1720,248000
1721,159500
1722,121000
1723,152500
1724,214500
1725,237000
1726,186500
1727,160000
1728,172000
1729,169500
1730,170000
1731,119000
1732,127500
1733,117500
1734,123000
1735,118000
1736,105000
1737,307000
1738,251000
1739,259000
1740,216500
1741,187500
1742,176000
1743,176500
1744,316000
1745,223500
1746,220500
1747,219000
1748,221500
1749,148500
1750,144500
1751,232000
1752,113500
1753,151500
1754,204000
1755,171000
1756,129500
1757,117000
1758,147500
1759,161500
1760,160500
1761,155500
1762,178500
1763,183000
1764,115500
1765,181000
1766,180500
1767,210000
1768,142000
1769,169000
1770,149500
1771,131000
1772,136000
1773,123000
1774,149500
1775,141500
1776,128000
1777,113500
1778,144000
1779,127500
1780,168000
1781,128500
1782,81000
1783,138000
1784,100500
1785,126500
1786,137000
1787,162000
1788,51000
1789,102500
1790,70000
1791,191500
1792,161000
1793,140500
1794,160500
1795,137500
1796,138500
1797,125500
1798,124500
1799,107000
1800,128500
1801,122500
1802,132000
1803,158500
1804,130500
1805,136500
1806,129500
1807,146000
1808,121500
1809,127000
1810,140000
1811,117500
1812,109500
1813,129500
1814,94000
1815,55000
1816,101000
1817,117500
1818,156500
1819,131000
1820,55500
1821,117000
1822,153000
1823,44000
1824,136500
1825,141000
1826,103000
1827,107000
1828,138500
1829,129500
1830,146500
1831,159000
1832,78000
1833,148500
1834,123500
1835,128000
1836,135000
1837,86500
1838,119500
1839,105500
1840,156500
1841,139500
1842,87500
1843,139000
1844,148000
1845,143500
1846,154000
1847,172000
1848,51000
1849,115000
1850,117000
1851,147500
1852,118000
1853,126500
1854,166000
1855,158000
1856,218000
1857,155500
1858,151500
1859,119500
1860,146500
1861,122000
1862,287500
1863,278000
1864,278000
1865,336000
1866,322500
1867,223500
1868,282500
1869,203500
1870,227500
1871,253000
1872,171500
1873,233000
1874,142000
1875,195500
1876,198500
1877,210000
1878,203500
1879,135000
1880,134000
1881,241500
1882,242000
1883,190000
1884,206500
1885,239000
1886,282500
1887,213000
1888,261000
1889,167500
1890,113000
1891,129000
1892,1e+05
1893,134000
1894,123000
1895,140500
1896,125500
1897,124000
1898,111500
1899,161500
1900,159500
1901,177500
1902,163000
1903,223500
1904,156500
1905,197500
1906,173000
1907,222500
1908,119000
1909,136000
1910,127000
1911,217000
1912,302000
1913,154000
1914,62000
1915,325500
1916,49500
1917,241000
1918,138000
1919,163500
1920,163000
1921,368000
1922,323000
1923,222000
1924,223500
1925,211500
1926,361500
1927,131000
1928,165000
1929,120000
1930,131000
1931,133000
1932,135000
1933,189000
1934,183500
1935,171000
1936,2e+05
1937,178500
1938,170500
1939,265500
1940,204500
1941,172000
1942,174500
1943,226000
1944,348500
1945,383000
1946,148000
1947,202500
1948,175500
1949,233500
1950,188000
1951,251500
1952,214000
1953,174500
1954,191000
1955,138000
1956,281000
1957,165500
1958,269500
1959,139000
1960,104500
1961,121500
1962,96500
1963,107000
1964,108000
1965,141000
1966,142500
1967,306000
1968,402000
1969,377500
1970,403500
1971,425000
1972,362000
1973,287000
1974,328500
1975,410000
1976,286000
1977,363000
1978,350000
1979,326500
1980,205000
1981,344000
1982,229500
1983,217500
1984,183500
1985,226000
1986,210500
1987,202000
1988,173000
1989,191000
1990,213000
1991,234000
1992,222000
1993,170000
1994,236000
1995,183500
1996,279000
1997,317000
1998,330500
1999,287500
2000,314500
2001,285000
2002,242500
2003,248000
2004,275500
2005,227000
2006,225000
2007,246000
2008,227000
2009,2e+05
2010,194500
2011,137500
2012,179000
2013,179500
2014,187500
2015,210500
2016,193500
2017,199000
2018,115500
2019,131500
2020,94500
2021,104500
2022,197500
2023,144500
2024,275500
2025,355500
2026,175000
2027,155000
2028,159500
2029,173000
2030,264000
2031,232500
2032,251000
2033,253500
2034,174000
2035,226000
2036,197500
2037,206000
2038,299000
2039,224500
2040,326500
2041,281000
2042,208500
2043,176000
2044,180500
2045,207000
2046,147000
2047,142000
2048,139000
2049,138500
2050,171000
2051,105500
2052,127000
2053,142500
2054,85500
2055,164500
2056,136000
2057,109500
2058,209000
2059,132500
2060,167500
2061,172000
2062,129000
2063,111500
2064,136500
2065,107500
2066,172500
2067,128000
2068,146500
2069,85000
2070,111500
2071,98500
2072,143000
2073,129000
2074,181500
2075,163500
2076,122000
2077,152500
2078,128500
2079,132000
2080,118500
2081,128000
2082,135500
2083,150500
2084,106000
2085,119500
2086,122000
2087,122000
2088,106500
2089,81000
2090,126500
2091,104500
2092,126500
2093,141500
2094,121000
2095,152000
2096,85000
2097,99500
2098,153500
2099,43000
2100,81000
2101,119000
2102,130500
2103,101000
2104,134500
2105,134000
2106,63500
2107,197500
2108,120000
2109,111000
2110,128000
2111,151500
2112,142000
2113,118500
2114,117500
2115,158500
2116,118000
2117,150500
2118,125000
2119,115500
2120,109000
2121,107000
2122,108000
2123,93000
2124,174000
2125,130500
2126,155000
2127,164500
2128,135000
2129,85000
2130,139500
2131,143000
2132,118000
2133,125000
2134,122500
2135,1e+05
2136,68500
2137,115000
2138,129000
2139,147500
2140,139000
2141,161500
2142,132000
2143,149000
2144,123000
2145,136500
2146,174000
2147,154000
2148,131500
2149,138000
2150,229000
2151,126500
2152,175500
2153,170500
2154,105500
2155,138000
2156,252000
2157,231000
2158,237000
2159,214000
2160,184000
2161,235500
2162,371500
2163,333000
2164,250500
2165,200500
2166,151500
2167,220000
2168,196500
2169,195500
2170,216000
2171,152000
2172,139500
2173,175000
2174,224500
2175,279500
2176,305500
2177,243500
2178,214500
2179,139000
2180,225000
2181,195500
2182,221500
2183,192500
2184,127000
2185,123500
2186,152000
2187,150000
2188,156000
2189,265500
2190,85000
2191,76500
2192,79000
2193,114500
2194,103000
2195,103000
2196,106000
2197,114500
2198,160000
2199,171000
2200,155500
2201,155000
2202,200500
2203,157000
2204,186500
2205,131500
2206,153000
2207,223500
2208,250000
2209,239000
2210,128500
2211,120500
2212,123000
2213,103000
2214,140500
2215,101500
2216,157500
2217,87500
2218,96000
2219,85000
2220,58000
2221,326000
2222,279500
2223,268500
2224,206500
2225,135500
2226,181500
2227,197000
2228,276500
2229,246000
2230,157000
2231,218500
2232,182500
2233,183500
2234,243000
2235,223500
2236,257000
2237,313500
2238,204500
2239,116000
2240,156500
2241,143500
2242,129500
2243,128000
2244,99500
2245,108500
2246,140500
2247,121500
2248,125000
2249,120500
2250,129500
2251,116500
2252,185000
2253,159000
2254,179500
2255,190000
2256,176500
2257,212000
2258,160500
2259,178500
2260,153000
2261,219000
2262,236000
2263,356500
2264,437000
2265,165000
2266,304000
2267,373000
2268,418000
2269,158000
2270,184000
2271,216500
2272,196500
2273,159000
2274,180000
2275,166500
2276,193000
2277,187500
2278,150500
2279,126000
2280,110000
2281,158000
2282,171500
2283,108000
2284,116500
2285,146000
2286,125500
2287,367000
2288,294000
2289,360000
2290,425000
2291,339500
2292,402500
2293,446500
2294,385000
2295,445500
2296,285500
2297,350500
2298,347000
2299,359500
2300,328000
2301,315000
2302,261000
2303,256500
2304,265000
2305,210000
2306,201500
2307,206000
2308,229500
2309,290000
2310,228500
2311,213500
2312,182000
2313,170000
2314,183000
2315,182000
2316,205000
2317,189500
2318,184500
2319,187000
2320,187000
2321,242500
2322,191500
2323,194000
2324,177000
2325,215500
2326,172000
2327,205000
2328,220500
2329,187500
2330,179000
2331,343500
2332,381000
2333,318500
2334,275000
2335,286000
2336,322000
2337,205000
2338,262500
2339,227000
2340,373000
2341,216500
2342,234500
2343,224500
2344,225500
2345,231500
2346,219000
2347,206500
2348,244000
2349,191000
2350,296000
2351,272000
2352,245500
2353,252000
2354,149500
2355,151500
2356,149500
2357,194500
2358,194500
2359,129500
2360,115000
2361,145500
2362,259000
2363,144500
2364,161500
2365,211500
2366,195500
2367,224500
2368,214500
2369,219500
2370,172000
2371,168000
2372,196500
2373,276500
2374,295500
2375,241500
2376,280000
2377,332500
2378,147500
2379,217000
2380,147000
2381,168000
2382,198500
2383,197500
2384,233000
2385,159500
2386,139000
2387,130500
2388,107000
2389,119500
2390,149000
2391,140500
2392,118000
2393,171500
2394,148500
2395,201000
2396,143000
2397,203500
2398,128000
2399,68500
2400,61000
2401,125500
2402,135000
2403,141000
2404,150000
2405,159500
2406,138000
2407,131000
2408,135000
2409,121500
2410,177500
2411,116000
2412,155000
2413,129000
2414,152000
2415,134000
2416,130500
2417,135000
2418,130500
2419,129500
2420,124500
2421,225500
2422,105000
2423,120500
2424,143500
2425,212500
2426,131500
2427,131000
2428,183500
2429,108500
2430,134000
2431,110000
2432,146000
2433,148500
2434,144500
2435,162500
2436,111000
2437,102500
2438,118000
2439,104000
2440,127500
2441,104000
2442,1e+05
2443,130500
2444,127500
2445,85500
2446,130000
2447,193500
2448,138500
2449,112000
2450,154000
2451,123500
2452,202000
2453,96000
2454,117000
2455,114500
2456,143500
2457,132500
2458,131000
2459,111500
2460,141000
2461,124500
2462,129500
2463,123500
2464,173500
2465,138500
2466,116000
2467,133500
2468,91500
2469,92000
2470,198500
2471,204500
2472,174500
2473,119000
2474,88500
2475,212000
2476,112500
2477,115000
2478,153000
2479,107000
2480,156000
2481,127000
2482,112500
2483,110000
2484,126000
2485,122500
2486,157500
2487,182500
2488,158000
2489,155000
2490,145000
2491,97500
2492,183000
2493,148500
2494,148500
2495,84000
2496,221500
2497,154500
2498,112500
2499,91000
2500,123000
2501,136500
2502,148500
2503,106000
2504,287500
2505,220500
2506,253000
2507,286500
2508,252000
2509,216000
2510,216000
2511,178500
2512,215000
2513,216500
2514,291500
2515,153000
2516,169000
2517,143500
2518,142000
2519,238000
2520,218500
2521,189000
2522,219500
2523,123000
2524,137000
2525,145500
2526,150000
2527,120500
2528,135500
2529,104500
2530,123500
2531,254000
2532,222000
2533,198500
2534,241500
2535,278500
2536,226000
2537,243000
2538,188500
2539,188500
2540,184500
2541,178500
2542,165000
2543,122500
2544,120000
2545,132500
2546,132500
2547,143000
2548,163500
2549,155000
2550,554500
2551,142000
2552,133000
2553,80000
2554,96000
2555,112500
2556,94000
2557,107500
2558,171500
2559,155000
2560,159000
2561,154500
2562,157000
2563,162000
2564,191000
2565,155500
2566,170000
2567,139500
2568,212500
2569,215500
2570,124000
2571,193500
2572,174000
2573,228000
2574,248500
2575,134000
2576,150500
2577,156500
2578,80000
2579,53000
2580,112500
2581,127000
2582,125000
2583,288500
2584,173000
2585,185500
2586,213000
2587,201000
2588,143000
2589,147000
2590,208500
2591,225500
2592,222000
2593,256500
2594,179000
2595,211000
2596,300500
2597,194000
2598,275500
2599,345500
2600,286000
2601,133500
2602,79000
2603,91500
2604,87000
2605,76000
2606,140000
2607,199000
2608,186500
2609,156000
2610,109000
2611,173500
2612,154000
2613,123500
2614,118000
2615,155000
2616,147500
2617,190500
2618,200500
2619,206500
2620,188500
2621,178500
2622,183500
2623,238000
2624,281500
2625,306000
2626,171000
2627,186500
2628,437500
2629,485000
2630,369000
2631,444000
2632,400500
2633,311500
2634,396500
2635,151500
2636,180500
2637,189000
2638,259500
2639,187500
2640,156000
2641,102000
2642,177500
2643,109500
2644,119000
2645,105500
2646,94500
2647,103500
2648,142000
2649,147500
2650,139000
2651,138500
2652,394500
2653,264500
2654,276500
2655,385500
2656,330000
2657,344000
2658,314000
2659,322000
2660,348000
2661,358000
2662,365500
2663,287000
2664,284000
2665,330500
2666,293500
2667,178000
2668,185000
2669,187500
2670,274000
2671,189000
2672,195000
2673,205000
2674,202000
2675,186000
2676,189000
2677,198500
2678,247500
2679,283500
2680,291500
2681,391000
2682,319500
2683,468000
2684,319500
2685,335000
2686,255500
2687,295500
2688,223000
2689,214500
2690,378000
2691,195000
2692,149000
2693,206500
2694,140500
2695,195500
2696,185000
2697,186000
2698,203000
2699,172000
2700,152000
2701,144500
2702,107500
2703,129000
2704,143000
2705,115500
2706,100500
2707,114000
2708,136000
2709,111000
2710,129500
2711,3e+05
2712,386500
2713,166000
2714,147500
2715,174500
2716,146000
2717,188500
2718,226500
2719,146000
2720,174500
2721,131000
2722,159500
2723,145500
2724,125000
2725,129000
2726,143500
2727,171500
2728,172500
2729,147500
2730,145000
2731,125000
2732,130000
2733,161000
2734,139000
2735,135000
2736,138000
2737,119500
2738,132000
2739,154500
2740,139000
2741,145000
2742,155500
2743,155500
2744,157000
2745,144500
2746,135000
2747,152500
2748,116500
2749,128000
2750,124000
2751,130000
2752,205500
2753,152000
2754,218000
2755,135000
2756,88000
2757,68000
2758,86000
2759,160500
2760,133500
2761,143500
2762,141000
2763,183000
2764,156000
2765,259000
2766,130000
2767,86500
2768,129500
2769,139500
2770,145000
2771,104000
2772,102500
2773,173000
2774,147500
2775,128500
2776,143500
2777,154000
2778,118000
2779,132000
2780,105000
2781,94000
2782,91500
2783,1e+05
2784,121500
2785,137500
2786,59000
2787,122500
2788,73000
2789,171500
2790,93000
2791,114500
2792,74500
2793,159000
2794,98000
2795,119500
2796,97500
2797,210500
2798,119000
2799,120000
2800,71500
2801,112500
2802,131000
2803,168500
2804,136500
2805,104500
2806,86000
2807,191500
2808,152500
2809,130500
2810,131000
2811,163000
2812,171000
2813,155000
2814,159000
2815,107000
2816,230500
2817,149500
2818,127500
2819,173000
2820,135000
2821,110500
2822,181000
2823,287500
2824,178000
2825,151000
2826,133500
2827,137500
2828,236000
2829,201500
2830,232500
2831,187000
2832,244000
2833,3e+05
2834,230500
2835,224500
2836,196000
2837,166500
2838,144500
2839,171000
2840,204000
2841,201500
2842,223000
2843,154500
2844,172000
2845,122000
2846,208500
2847,210500
2848,209000
2849,203000
2850,268500
2851,215500
2852,226000
2853,229000
2854,139500
2855,203500
2856,207500
2857,189500
2858,211500
2859,105000
2860,139500
2861,130000
2862,186500
2863,135500
2864,240500
2865,150000
2866,142000
2867,95500
2868,106500
2869,104000
2870,126000
2871,84000
2872,38000
2873,92500
2874,146500
2875,121500
2876,160000
2877,146500
2878,170500
2879,144500
2880,112000
2881,153500
2882,181500
2883,201000
2884,191500
2885,183000
2886,234500
2887,105000
2888,138000
2889,46500
2890,80000
2891,147500
2892,38000
2893,91000
2894,44500
2895,327500
2896,286500
2897,210500
2898,146000
2899,211500
2900,162500
2901,217500
2902,183500
2903,316000
2904,339000
2905,85000
2906,202500
2907,112500
2908,121000
2909,143000
2910,74000
2911,80000
2912,153000
2913,82000
2914,73000
2915,82500
2916,84500
2917,168500
2918,114500
2919,218500
