"Id","SalePrice"
1626,167469.335946
1627,188399.609171854
1628,270375.867765614
1629,177316.703186873
1630,357091.394648421
1631,235416.917603721
1632,251136.690096837
1633,172214.791353698
1634,183527.458948816
1635,175163.255753505
1636,155645.160589752
1637,195035.860201261
1638,191728.263800105
1639,183629.900129019
1640,238256.191713352
1641,184454.65018067
1642,240300.509402283
1643,224365.530997863
1644,233538.844469424
1645,204738.121699541
1646,159831.910263242
1647,159401.253215418
1648,135374.883222251
1649,132605.172159814
1650,115598.975606605
1651,117769.094869826
1652,96509.8767967021
1653,97067.3115599539
1654,149461.225959436
1655,136295.537340549
1656,144634.419659548
1657,153147.400789184
1658,150607.645149237
1659,133731.403774574
1660,150487.083473401
1661,438686.899513352
1662,381703.610367763
1663,376226.27421287
1664,491701.62954457
1665,324514.791909533
1666,328881.555443296
1667,363279.834117579
1668,343700.656236378
1669,308525.047185677
1670,351848.751612497
1671,266267.30844971
1672,434307.549003573
1673,298937.144942216
1674,252122.154542217
1675,199066.314998464
1676,200923.613442385
1677,215856.667983077
1678,467192.576636148
1679,386457.570658941
1680,334961.59552477
1681,270635.791818255
1682,316788.964858498
1683,191273.236575992
1684,171002.394500132
1685,171961.65408582
1686,165721.285663312
1687,166030.507918313
1688,184422.303093268
1689,187124.176215166
1690,186144.453481901
1691,176754.008939493
1692,253475.497547318
1693,171693.460724306
1694,182331.08470951
1695,169684.434204153
1696,263049.458139814
1697,174244.713183872
1698,342575.562176113
1699,334527.377799489
1700,262979.82540994
1701,274471.69530781
1702,244785.502657036
1703,239168.76349411
1704,277866.418926933
1705,238403.910254277
1706,297020.916076759
1707,229789.667194405
1708,212417.792777072
1709,258599.35009935
1710,222263.477733312
1711,266702.915444811
1712,257351.006310216
1713,274291.744956085
1714,226009.283624311
1715,206452.247221776
1716,182529.531137251
1717,169760.964852036
1718,145968.350326828
1719,217281.527114115
1720,250081.856324576
1721,157356.996975758
1722,126321.240909778
1723,154664.171275309
1724,213449.885566249
1725,236753.984925661
1726,188960.850466525
1727,163117.58718158
1728,170016.031686484
1729,169807.113084785
1730,166741.287699301
1731,117145.910615191
1732,131048.509392441
1733,121340.320118604
1734,125407.82813584
1735,113955.508007785
1736,107070.010777922
1737,315425.039402315
1738,244497.02854526
1739,263087.438599099
1740,220679.484357411
1741,191958.3427161
1742,176243.629497991
1743,172463.587626888
1744,330189.208632889
1745,228506.652707259
1746,218770.257524211
1747,217293.698150775
1748,221869.348115343
1749,149077.316170878
1750,143589.096093458
1751,227696.761468841
1752,114475.40597279
1753,150417.121174702
1754,199653.803558203
1755,171055.314796209
1756,134111.40490825
1757,119100.484010029
1758,148000.361314157
1759,159616.947871689
1760,160946.191427608
1761,153713.232822401
1762,179085.416242108
1763,176987.394150408
1764,119574.300469343
1765,179154.515943975
1766,176773.279204733
1767,207631.26130922
1768,141215.021098804
1769,164513.904252043
1770,145582.721235049
1771,130897.622266484
1772,138640.070362983
1773,125835.664196066
1774,145528.714641791
1775,137535.0627804
1776,128847.169903055
1777,114853.112703058
1778,141885.251076015
1779,129575.815198137
1780,161484.500926379
1781,130859.045399357
1782,87647.0582617811
1783,137164.590873922
1784,100331.569070207
1785,129781.959754513
1786,130323.825162865
1787,154984.789853476
1788,61287.9350916471
1789,103009.232539335
1790,77481.982076789
1791,186626.273623414
1792,161138.906243032
1793,139289.403160786
1794,152591.300651363
1795,137382.135865635
1796,133955.920018473
1797,121537.503507104
1798,124537.36748116
1799,108478.569366508
1800,129109.414482046
1801,125946.852726202
1802,122756.334668265
1803,154624.772296746
1804,130762.329678384
1805,133001.869522404
1806,124474.820971147
1807,138820.632468316
1808,119676.122248252
1809,129108.153128339
1810,141061.828230088
1811,132130.351811595
1812,112604.360393581
1813,132866.010317779
1814,98054.3943050826
1815,63876.697287042
1816,103341.495197578
1817,120485.48147915
1818,154972.916197611
1819,130603.748353657
1820,57223.0811699059
1821,110551.152080599
1822,151611.062067129
1823,45431.8039664218
1824,134126.7939151
1825,145087.830966272
1826,105472.872423485
1827,109137.243900442
1828,140249.843077116
1829,122110.795875438
1830,143554.703124825
1831,155356.60193659
1832,74972.8151865225
1833,145596.304277106
1834,123712.839842734
1835,133061.25090905
1836,134482.325600695
1837,94297.4617851598
1838,126110.639505681
1839,106499.634612622
1840,158531.289710203
1841,136944.193892591
1842,82658.6335476797
1843,142928.822423179
1844,141265.826723581
1845,142795.332417272
1846,156358.54620174
1847,173561.398384622
1848,61055.612522136
1849,110906.714696506
1850,117189.155129366
1851,145370.642220763
1852,116220.509793354
1853,127490.250607063
1854,169708.050150194
1855,162873.447910902
1856,218240.071132252
1857,155995.840093498
1858,148743.750906822
1859,113730.873627383
1860,149930.253781262
1861,117648.534452408
1862,285880.917130507
1863,275909.475437715
1864,275922.797463297
1865,344734.099515019
1866,331151.330626791
1867,224386.553197249
1868,287376.393417581
1869,201735.688488891
1870,228884.609361194
1871,252940.449388447
1872,170477.987420425
1873,233447.860604899
1874,141980.120340889
1875,193703.263363388
1876,200185.618184891
1877,210847.792171773
1878,201358.040130163
1879,136677.243759022
1880,133422.957584319
1881,244720.809588863
1882,241979.862394141
1883,191311.448862297
1884,209949.201397208
1885,236021.095737297
1886,283119.553155663
1887,210463.175596294
1888,263939.223576336
1889,166766.18149516
1890,114135.185976089
1891,120040.821601987
1892,105946.251354896
1893,133548.171256835
1894,123666.54341984
1895,140344.687218907
1896,125285.028275405
1897,125023.40856099
1898,108410.162210592
1899,159246.596595303
1900,154567.143513133
1901,182348.101541618
1902,167670.570500493
1903,222366.496897829
1904,158910.131965866
1905,197290.968642079
1906,172492.606689142
1907,225345.444442999
1908,120569.07853075
1909,135040.790245817
1910,130726.557852519
1911,214690.95132945
1912,302665.226650317
1913,146368.071696982
1914,60574.4404337602
1915,335790.280757735
1916,51480.4030323661
1917,236603.784146582
1918,136910.458713649
1919,156957.588395076
1920,162192.407709369
1921,384298.589214137
1922,331800.814739427
1923,220430.723264085
1924,224565.290658309
1925,213925.759021286
1926,374378.42124241
1927,132450.885169108
1928,166229.322965676
1929,121990.174880282
1930,132519.537507776
1931,130297.228055023
1932,134431.878242117
1933,189604.444347662
1934,185073.768000218
1935,171074.963878922
1936,199629.076110494
1937,178587.470519571
1938,170826.510047054
1939,266431.966894381
1940,198430.650105624
1941,172599.318328045
1942,171730.813387112
1943,215231.495506909
1944,348803.024930066
1945,390806.304656754
1946,144995.282164201
1947,215682.553619704
1948,177924.93917231
1949,233082.769384104
1950,181805.588620546
1951,247692.611235956
1952,212257.522611247
1953,174268.310479227
1954,186819.699575262
1955,140912.553026961
1956,280561.029780118
1957,165719.569864256
1958,267219.071701702
1959,136899.040504059
1960,105905.84496154
1961,123787.921130986
1962,94964.3575951729
1963,105154.709020753
1964,109740.648379654
1965,142887.25923616
1966,145566.771712099
1967,304634.587375714
1968,410389.09644837
1969,385486.375956363
1970,408956.323684718
1971,428986.827640202
1972,363191.11452773
1973,284390.36357213
1974,330483.862813539
1975,399967.977619244
1976,282432.359889282
1977,368257.689396512
1978,352880.666488909
1979,329105.588606022
1980,204553.073809814
1981,348090.172113166
1982,223175.990596774
1983,211133.658247913
1984,172905.832502038
1985,224002.910496657
1986,211051.953714525
1987,193837.364141586
1988,173173.843747411
1989,187873.617295723
1990,212419.240315654
1991,224682.831087346
1992,219132.115543822
1993,169447.065116502
1994,237398.683097406
1995,182396.640097446
1996,274802.684980839
1997,315036.439785134
1998,337934.054811585
1999,285616.800223633
2000,310686.558453603
2001,283938.16309672
2002,245174.64927347
2003,248264.42544848
2004,272598.70581549
2005,228222.437486603
2006,223244.46412244
2007,246115.274288397
2008,224350.221659732
2009,203256.725249323
2010,193070.399447996
2011,138089.65266743
2012,179547.040823152
2013,181914.435164338
2014,188905.336420701
2015,208501.563110481
2016,196897.365088135
2017,200449.865493213
2018,116796.347922958
2019,134113.059853741
2020,98401.0983290867
2021,106199.649485244
2022,198526.768417691
2023,147500.899431408
2024,268334.372323552
2025,354139.805471117
2026,176829.610208745
2027,155699.185467803
2028,156869.751287464
2029,176036.979330183
2030,267767.836632073
2031,233414.01576409
2032,255805.532777566
2033,256075.305923521
2034,172256.702013411
2035,226225.495447483
2036,192072.044765645
2037,204024.850401924
2038,305252.565746429
2039,221275.452571833
2040,334780.735061001
2041,291163.098042511
2042,208561.584514595
2043,176842.453726483
2044,179147.525013307
2045,206630.203740784
2046,155011.104404165
2047,144293.83885071
2048,136410.487794752
2049,136053.407017623
2050,169253.497125098
2051,103809.310554057
2052,126222.44292408
2053,144341.360840374
2054,91246.3404765883
2055,166302.20311243
2056,132420.713049921
2057,110620.062244976
2058,208334.152268341
2059,132060.275984725
2060,169378.119536061
2061,167797.295674791
2062,132164.308224563
2063,113768.548021379
2064,139171.151576246
2065,100424.611459261
2066,168471.009065193
2067,122946.246131011
2068,147194.285267845
2069,84679.67360094
2070,111249.8529749
2071,100137.644490327
2072,141229.586710376
2073,128484.704643809
2074,181223.96111458
2075,158923.422520812
2076,121123.804840602
2077,156206.2554031
2078,130468.862880337
2079,129325.135544462
2080,120500.637823728
2081,126263.779048135
2082,135118.492055044
2083,148842.647573088
2084,109139.899691589
2085,125947.910175757
2086,113299.161562907
2087,120395.845180123
2088,106941.788460383
2089,84199.6916515937
2090,121725.348069401
2091,114634.867107533
2092,126468.550805577
2093,144173.615001163
2094,120082.746169538
2095,161964.391831755
2096,84823.4743103547
2097,99885.0837404881
2098,156081.692766746
2099,50785.9775561246
2100,82005.8209745057
2101,120621.407875201
2102,127873.338471295
2103,103357.575675648
2104,129093.469942548
2105,135379.113478443
2106,73228.4657460821
2107,188239.533521344
2108,118654.790480628
2109,115288.167686363
2110,124369.679534426
2111,151566.369830463
2112,143195.855221511
2113,120387.923676759
2114,116594.046756432
2115,158018.255368578
2116,118218.268259512
2117,149619.987878693
2118,123813.611558193
2119,117126.768884294
2120,107028.373190129
2121,114116.58452168
2122,113883.166180367
2123,93577.8780797482
2124,169211.816430392
2125,126357.688735633
2126,155013.258588964
2127,158304.965819861
2128,132445.4451772
2129,77238.4726204993
2130,140311.516858767
2131,132483.262539779
2132,116511.167209499
2133,122522.874188657
2134,120940.757431843
2135,100945.767193083
2136,79068.4448210584
2137,115957.220057635
2138,132326.796264046
2139,145205.217177371
2140,140757.168276936
2141,155678.516995893
2142,135128.626470925
2143,152838.595734077
2144,133040.752152717
2145,138977.96576312
2146,170889.435870358
2147,157034.24620797
2148,127024.542367557
2149,137388.515179988
2150,225261.774598505
2151,120921.665094136
2152,167698.625890174
2153,170256.611733147
2154,109538.285626857
2155,131644.09187685
2156,258394.562808257
2157,233048.999460604
2158,236699.345466271
2159,216311.874314917
2160,177589.007174521
2161,237346.146101355
2162,380771.866649647
2163,343872.543348947
2164,250598.760803388
2165,194510.132837026
2166,151333.269128455
2167,216415.149362457
2168,204012.246263566
2169,193671.210993805
2170,217933.418597119
2171,151566.044927703
2172,137509.837913237
2173,177808.199174312
2174,226702.853401341
2175,278384.41990875
2176,307449.563085825
2177,245527.57206008
2178,213193.29673811
2179,137122.243424641
2180,223698.075207874
2181,194103.957780786
2182,224521.332499982
2183,192247.431325403
2184,127013.940964654
2185,117199.205950563
2186,149186.834310583
2187,142638.741177955
2188,150713.137492693
2189,251189.482339263
2190,90716.8802465161
2191,78234.5457203
2192,86539.8467767625
2193,116249.805109325
2194,101395.029957356
2195,108392.62371058
2196,109458.894696905
2197,115481.795563829
2198,158672.490124421
2199,169151.811832741
2200,153956.959485318
2201,153895.785962978
2202,195385.199623784
2203,156635.003447744
2204,192686.634679433
2205,136177.408242825
2206,154118.878829886
2207,225835.22076961
2208,249371.113781715
2209,243580.819516956
2210,129014.512524671
2211,118619.911898647
2212,120376.562784904
2213,106194.697029681
2214,142506.801053582
2215,102938.496136992
2216,159824.074241802
2217,98366.1171869835
2218,102747.036794775
2219,85024.6977062598
2220,48461.5951497396
2221,336190.090868319
2222,281209.989243272
2223,267116.630621869
2224,204547.460918041
2225,131394.276255422
2226,182171.636838785
2227,194358.630640479
2228,279893.016510725
2229,243702.344624709
2230,163708.852880379
2231,217553.199467349
2232,185393.271507219
2233,182128.511361587
2234,243416.796727525
2235,225308.970667674
2236,262696.381390102
2237,327009.109578382
2238,197966.429189644
2239,119583.484016122
2240,154854.465709398
2241,147437.932516226
2242,130798.135100774
2243,126500.005331207
2244,98410.4506660106
2245,108076.786838609
2246,142380.232277917
2247,118100.499996496
2248,125152.760767813
2249,119733.473982356
2250,129832.736835832
2251,115272.844580702
2252,183638.160929404
2253,161015.062983476
2254,178355.708883861
2255,189466.348770599
2256,174220.792259237
2257,214416.551142393
2258,159995.409992476
2259,177239.684265504
2260,147309.681836661
2261,206634.156074363
2262,225017.122002821
2263,360700.363270868
2264,452777.478175021
2265,166293.582321275
2266,303218.117628823
2267,380812.335259994
2268,426372.542302368
2269,155239.343392248
2270,180670.508202622
2271,218717.463735952
2272,191952.457379274
2273,158553.323067545
2274,179175.867340496
2275,169500.526646694
2276,189587.505852254
2277,189100.075356637
2278,149352.058594048
2279,129291.243179108
2280,112734.942654238
2281,155959.830541473
2282,169228.42062633
2283,105633.392980579
2284,117406.269364344
2285,149971.900287219
2286,125967.91040012
2287,365782.605803825
2288,287171.732064423
2289,363709.654227931
2290,429720.335342726
2291,339180.03576029
2292,410985.558507499
2293,459951.654889915
2294,387802.690943937
2295,452681.31466423
2296,283203.32186553
2297,349191.109759587
2298,353780.846945248
2299,365919.989914572
2300,329187.771019164
2301,311037.095743428
2302,255135.950216258
2303,250696.218916292
2304,258887.987911291
2305,201837.057053286
2306,197349.92008566
2307,199685.456383091
2308,223789.876760433
2309,291406.059164831
2310,219308.832081494
2311,203864.614042157
2312,182004.470642658
2313,171903.898216992
2314,181910.887872994
2315,177831.788970967
2316,199769.38555456
2317,190282.391833307
2318,180817.089865948
2319,182176.469612551
2320,181550.708846472
2321,240088.033145028
2322,184661.429022726
2323,190002.399450389
2324,172261.745447207
2325,213444.237890387
2326,169738.509546496
2327,204543.247498783
2328,219442.964714735
2329,187120.437598081
2330,179272.285587761
2331,346380.386303342
2332,380226.558687303
2333,318163.401341029
2334,272904.621150675
2335,283460.944540382
2336,324042.265369813
2337,205290.845707644
2338,262698.557879175
2339,224026.556277801
2340,379609.474867391
2341,216043.771023415
2342,233230.601147631
2343,223378.38658689
2344,227063.899662039
2345,232646.024014287
2346,216099.450064236
2347,206551.950467502
2348,241220.40320197
2349,190167.029523259
2350,297396.859573423
2351,278203.226465063
2352,245982.914304376
2353,256392.527479725
2354,150460.708715282
2355,153463.312015215
2356,148940.488272825
2357,196175.084554759
2358,197385.05198428
2359,130641.452027673
2360,117091.915496488
2361,147533.126118106
2362,261422.834704018
2363,135947.114301555
2364,151189.466388051
2365,209745.868513317
2366,192175.743583608
2367,223968.164083179
2368,213219.059318719
2369,220245.971455253
2370,172265.009902759
2371,169154.371611026
2372,195756.062181329
2373,277607.106395758
2374,300027.037647722
2375,245239.791302727
2376,282161.359918341
2377,341390.341556117
2378,151697.273382728
2379,217905.924714625
2380,150100.482930369
2381,169217.839083449
2382,195360.657331255
2383,198539.957311952
2384,231625.235504216
2385,155941.615999377
2386,140767.010770831
2387,131261.115184305
2388,105659.11742582
2389,119095.115290115
2390,148539.419674076
2391,138519.881038227
2392,117603.729149004
2393,169727.782247718
2394,143696.091112701
2395,197523.568152289
2396,140992.243144607
2397,200455.926193303
2398,129354.438236965
2399,75823.0663787568
2400,66608.4499903966
2401,133838.149703241
2402,136071.775658827
2403,140736.989742784
2404,150679.662802642
2405,158109.586411301
2406,138490.204924809
2407,128440.475946808
2408,132251.214448097
2409,122103.913727745
2410,173526.639123791
2411,118370.385343486
2412,155716.428522308
2413,131135.263481144
2414,154451.853512019
2415,133477.97649277
2416,129285.559472407
2417,137362.614957701
2418,133218.339346923
2419,130097.863924084
2420,126343.845139834
2421,260338.723820488
2422,108996.510462951
2423,123131.636752272
2424,135905.116040833
2425,209700.81939034
2426,130256.157194213
2427,135065.537673366
2428,179294.026437616
2429,107150.422609682
2430,129888.861276999
2431,111178.669439106
2432,145029.394784537
2433,149905.944018631
2434,144502.267661947
2435,162012.369073025
2436,110332.940614561
2437,105679.710431173
2438,120395.997057738
2439,102212.327232604
2440,125401.277609803
2441,101202.07473874
2442,99435.0504718176
2443,130951.065393384
2444,130440.171183456
2445,86361.2607672701
2446,131902.208612927
2447,190852.987496472
2448,136598.263847154
2449,110982.52966745
2450,151830.314003375
2451,122115.850708396
2452,200381.348079587
2453,97892.0523484038
2454,120212.081846427
2455,111840.018880081
2456,151051.932963596
2457,136610.584263652
2458,130423.144830937
2459,116803.418037591
2460,137875.691387594
2461,124147.010801806
2462,128880.08449319
2463,123883.584399395
2464,170552.316780295
2465,136595.648950896
2466,116601.034007702
2467,125512.469056226
2468,92750.0671244975
2469,94972.3941780521
2470,197792.908006899
2471,203641.31635403
2472,174065.248735196
2473,125947.52983675
2474,92072.7323415949
2475,208965.628083895
2476,118132.308976626
2477,123700.273241525
2478,156768.403378608
2479,110306.097136889
2480,152389.102285291
2481,127850.402912386
2482,116368.818593477
2483,109848.413226382
2484,125492.130480516
2485,127125.523205978
2486,160856.497506741
2487,181415.620685602
2488,155511.764830616
2489,153636.617634193
2490,146272.684638471
2491,93933.8143005117
2492,184245.886844255
2493,144675.897776588
2494,147649.617274034
2495,85262.6937752886
2496,220752.095644034
2497,154541.145446801
2498,117304.29072383
2499,90255.5453453984
2500,127320.56526841
2501,135771.420304246
2502,144389.085586057
2503,106559.826736446
2504,336195.529530594
2505,222505.333699597
2506,251546.419645415
2507,287541.094475773
2508,250488.593445569
2509,215426.642497459
2510,216315.293852918
2511,179694.475572291
2512,214180.788074326
2513,214792.605230169
2514,281524.550917745
2515,156359.283549598
2516,169102.64359545
2517,144094.216679375
2518,141670.284695286
2519,234753.449145606
2520,214653.975850093
2521,189877.102444543
2522,218769.89365642
2523,123244.849893758
2524,137912.428672091
2525,148802.249677451
2526,151144.050801218
2527,120924.774540613
2528,141554.538779018
2529,86799.2593606326
2530,125056.258670902
2531,253103.232852806
2532,223199.653700721
2533,198823.061841784
2534,239264.155410659
2535,279979.681780469
2536,229629.598451379
2537,239586.092974533
2538,184753.72385151
2539,185516.120667627
2540,181813.717365291
2541,175572.852310612
2542,167115.821902801
2543,115536.312832154
2544,123525.663115802
2545,130618.389529974
2546,130578.701469877
2547,137038.933799585
2548,156483.148584605
2549,154221.101507321
2550,537400.609929464
2551,139630.019564108
2552,132534.482666382
2553,82186.5464215387
2554,98131.7850742842
2555,108055.952323346
2556,98228.528186218
2557,108088.69411937
2558,170435.418592732
2559,157166.383082614
2560,156620.765708224
2561,150566.11000731
2562,158936.350618711
2563,162753.917377169
2564,185433.881949898
2565,157387.09383228
2566,176040.363324981
2567,146042.73284132
2568,212116.506073226
2569,218083.051163808
2570,126114.691204438
2571,200333.254894069
2572,172453.495078885
2573,228703.955667943
2574,225451.951985736
2575,133648.735554239
2576,164057.204800183
2577,159100.849961288
2578,82793.9641430026
2579,60505.2509204394
2580,114421.229522047
2581,124988.043475684
2582,120677.471834843
2583,284439.719844364
2584,169985.29857978
2585,184862.288940267
2586,210683.934132073
2587,195408.712991634
2588,143904.032391061
2589,145997.625650023
2590,208537.65273691
2591,219653.084882693
2592,222344.018603411
2593,254187.298622534
2594,176290.027033023
2595,210021.941567697
2596,309409.590281868
2597,196772.360631617
2598,273322.064755375
2599,357462.226900863
2600,335388.12231542
2601,131993.722384401
2602,79217.3860587931
2603,92970.4800831437
2604,89397.7148602506
2605,77025.2307578766
2606,140349.47692991
2607,188848.051247372
2608,180823.615839441
2609,154313.32830691
2610,112591.368156482
2611,191051.113458255
2612,153070.065877082
2613,123815.621767828
2614,117956.269845591
2615,152942.947601757
2616,144672.986109108
2617,190058.961273933
2618,188312.065171707
2619,202666.735042968
2620,188564.598245589
2621,180784.913240325
2622,184569.646183162
2623,237832.203362957
2624,278431.921934247
2625,313302.87201554
2626,170181.470035352
2627,181777.90505707
2628,441757.994411042
2629,497073.011387403
2630,363412.959194013
2631,457662.571022146
2632,409266.575750049
2633,311339.197872813
2634,406484.261277544
2635,148414.309421882
2636,177479.963929103
2637,182872.758090253
2638,261682.252836132
2639,187378.620433866
2640,155118.041275362
2641,104279.720955941
2642,176290.099992903
2643,107118.346478903
2644,120080.14066517
2645,104214.553545366
2646,92889.7212990214
2647,99495.7684137538
2648,146133.512752873
2649,143673.235556144
2650,140680.143577854
2651,140999.209089949
2652,403734.409533286
2653,261599.441029208
2654,274874.717185771
2655,394988.262425928
2656,325398.68168768
2657,342974.376562842
2658,309242.831805959
2659,313809.235357527
2660,344836.877628364
2661,358508.655621584
2662,370446.178472676
2663,284807.855377706
2664,285803.287654933
2665,326121.063451648
2666,290743.222055891
2667,176592.359278118
2668,182356.117059699
2669,184115.691250592
2670,271342.983249197
2671,184096.761801508
2672,188604.693472555
2673,206773.374463452
2674,203920.787333884
2675,179701.928973747
2676,185902.574726114
2677,201543.245858225
2678,243128.750563609
2679,281989.802008611
2680,285995.736732757
2681,397289.390789109
2682,319647.396953522
2683,486489.222847663
2684,312278.38619771
2685,336583.774299237
2686,255994.929204249
2687,302757.642790374
2688,222286.527212798
2689,212041.52706514
2690,394889.757034335
2691,199800.23619791
2692,151759.158112138
2693,203902.900573513
2694,140107.727981533
2695,196329.710202289
2696,185134.277886215
2697,189913.949519772
2698,206637.929442163
2699,174085.901112624
2700,154330.147248991
2701,145337.589786819
2702,104512.836549048
2703,122123.756156864
2704,143787.7373153
2705,116720.550680953
2706,99709.2548704555
2707,110605.972502964
2708,139098.436592169
2709,114405.316782523
2710,130903.918150784
2711,350944.349027112
2712,388898.791518542
2713,167789.654193636
2714,145768.778125578
2715,175978.803977959
2716,145859.919316616
2717,186832.495488245
2718,227632.837220841
2719,157652.841267705
2720,171211.233138138
2721,133695.514798412
2722,159813.087305753
2723,139250.994049419
2724,124898.144253817
2725,130233.875011642
2726,147504.512930699
2727,173386.176794849
2728,166720.396428708
2729,149958.60956205
2730,146354.760483576
2731,123477.138276004
2732,129685.284423407
2733,159817.570381228
2734,137427.116338959
2735,137092.315547865
2736,138418.262984105
2737,123360.728098424
2738,131560.938320589
2739,154281.792538167
2740,136714.770849137
2741,144838.240317557
2742,153462.826560314
2743,158573.240486956
2744,155895.868023441
2745,139969.415269292
2746,137871.764898107
2747,147133.319526443
2748,120691.101293635
2749,130183.058255401
2750,126074.789410166
2751,132177.746791574
2752,195623.233174621
2753,154555.68408977
2754,219549.807987998
2755,134334.189831967
2756,94073.5623363169
2757,71572.7895253977
2758,86818.5611456964
2759,161172.969686747
2760,135632.374049614
2761,143021.666453233
2762,140097.204954249
2763,178604.352126294
2764,149692.732489366
2765,248950.949009315
2766,137693.302673176
2767,89465.2411072696
2768,132459.492865477
2769,139627.021931903
2770,141303.923573726
2771,106264.976303774
2772,110685.498500137
2773,169108.742254115
2774,149772.075038318
2775,126361.590841482
2776,141378.485967621
2777,152407.009082436
2778,114434.429006473
2779,134802.669610842
2780,103092.371173534
2781,98506.1270239167
2782,97462.0853420263
2783,108050.62507574
2784,126411.928982203
2785,138035.909564723
2786,64011.4180048559
2787,120727.545563375
2788,77493.4567610167
2789,164384.193099368
2790,94608.4437013324
2791,115676.785587791
2792,79517.5665486384
2793,158313.436296279
2794,103188.339087849
2795,120781.855033832
2796,99960.5599073665
2797,215153.501245253
2798,118030.424764114
2799,118371.966810495
2800,73427.6412597442
2801,113282.836762454
2802,134359.13122296
2803,169283.62803088
2804,133699.633186504
2805,101788.238339931
2806,87851.5876402508
2807,202386.635204728
2808,151816.884336817
2809,131407.319900525
2810,132056.973539384
2811,163006.279830684
2812,162718.158062247
2813,154921.972132109
2814,158239.711521374
2815,106967.694340118
2816,236340.73567827
2817,152646.375270754
2818,132340.667759662
2819,170417.381046853
2820,137381.453790834
2821,106063.966750071
2822,174985.147712998
2823,280696.940844179
2824,181126.199551688
2825,146094.865295947
2826,133573.748666664
2827,133720.647854708
2828,237953.56582277
2829,201557.677481158
2830,232667.61820025
2831,186596.630846264
2832,243467.150700816
2833,301210.553895908
2834,227416.49638453
2835,221270.975864039
2836,195156.876860358
2837,166250.68718969
2838,148330.656214129
2839,173315.858459886
2840,202348.259145758
2841,201849.046295059
2842,222886.919027363
2843,154001.022905659
2844,168335.610773672
2845,123955.254834622
2846,209454.969363457
2847,209447.076166233
2848,208171.434704084
2849,204191.293216809
